school_name,post_text,timestamp,comments,reactions,shares,year,month,day,weekday,week,week_start,month_start,hashtags,text_clean,text_tokens,is_celebration,is_support_gratitude,is_academic,is_event_promo,is_branding,is_student_life,is_recruitment,is_fundraising_campaign,num_categories
Cobb_Montessori,"Our Upper Elementary students had a blast on their half-day bike ride today! With helmets secured and spirits high, they pedaled their way through scenic routes, building confidence, teamwork, and a love for the outdoors. We’re so proud of their enthusiasm and energy—what a wonderful way to combine movement, adventure, and learning!  #UpperElementaryAdventures #BikeRideJoy #LearningInMotion",2025-05-16,0,6,1,2025.0,5.0,16.0,Friday,20,2025-05-12,2025-05-01,"['#UpperElementaryAdventures', '#BikeRideJoy', '#LearningInMotion']","Our Upper Elementary students had a blast on their half-day bike ride today! With helmets secured and spirits high, they pedaled their way through scenic routes, building confidence, teamwork, and a love for the outdoors. We’re so proud of their enthusiasm and energy—what a wonderful way to combine movement, adventure, and learning!  UpperElementaryAdventures BikeRideJoy LearningInMotion","['upper', 'elementary', 'student', 'blast', 'halfday', 'bike', 'ride', 'today', 'helmet', 'secured', 'spirit', 'high', 'pedaled', 'way', 'scenic', 'route', 'building', 'confidence', 'teamwork', 'love', 'outdoors', 'proud', 'enthusiasm', 'energy—what', 'wonderful', 'way', 'combine', 'movement', 'adventure', 'learning', 'upperelementaryadventures', 'bikeridejoy', 'learninginmotion']",True,True,False,True,False,True,False,False,4
Cobb_Montessori,"Our Lower Elementary students spent the entire day immersed in nature on their outdoor education excursion! From hiking through the woods to exploring streams and ponds, they observed all kinds of critters—on land and in the water—while journaling their discoveries along the way.  Lunch was shared under the trees, and of course, there was plenty of time to just pal around and enjoy being kids in the wild. A day full of wonder, learning, and laughter!  #OutdoorEducation #LowerElAdventures #LearningThroughNature #CuriousExplorers",2025-05-16,0,5,1,2025.0,5.0,16.0,Friday,20,2025-05-12,2025-05-01,"['#OutdoorEducation', '#LowerElAdventures', '#LearningThroughNature', '#CuriousExplorers']","Our Lower Elementary students spent the entire day immersed in nature on their outdoor education excursion! From hiking through the woods to exploring streams and ponds, they observed all kinds of critters—on land and in the water—while journaling their discoveries along the way.  Lunch was shared under the trees, and of course, there was plenty of time to just pal around and enjoy being kids in the wild. A day full of wonder, learning, and laughter!  OutdoorEducation LowerElAdventures LearningThroughNature CuriousExplorers","['lower', 'elementary', 'student', 'spent', 'entire', 'day', 'immersed', 'nature', 'outdoor', 'education', 'excursion', 'hiking', 'wood', 'exploring', 'stream', 'pond', 'observed', 'kind', 'critters—on', 'land', 'water—while', 'journaling', 'discovery', 'along', 'way', 'lunch', 'shared', 'tree', 'course', 'plenty', 'time', 'pal', 'around', 'enjoy', 'kid', 'wild', 'day', 'full', 'wonder', 'learning', 'laughter', 'outdooreducation', 'lowereladventures', 'learningthroughnature', 'curiousexplorers']",False,False,True,False,False,False,False,False,1
Cobb_Montessori,"A heartfelt THANK YOU to our amazing parents and the Parent Association for the incredible spread of treats and drinks you provided for our teachers and staff! 
Your generosity and thoughtfulness truly made everyone feel appreciated and celebrated. It was a bountiful display of kindness that brought big smiles and full hearts.
We are so grateful to be part of such a supportive and caring community. 
#ThankYou #Gratitude #ParentPower #TeacherAppreciation #CommunityLove",2025-05-15,1,10,0,2025.0,5.0,15.0,Thursday,20,2025-05-12,2025-05-01,"['#ThankYou', '#Gratitude', '#ParentPower', '#TeacherAppreciation', '#CommunityLove']","A heartfelt THANK YOU to our amazing parents and the Parent Association for the incredible spread of treats and drinks you provided for our teachers and staff! 
Your generosity and thoughtfulness truly made everyone feel appreciated and celebrated. It was a bountiful display of kindness that brought big smiles and full hearts.
We are so grateful to be part of such a supportive and caring community. 
ThankYou Gratitude ParentPower TeacherAppreciation CommunityLove","['heartfelt', 'thank', 'amazing', 'parent', 'parent', 'association', 'incredible', 'spread', 'treat', 'drink', 'provided', 'teacher', 'staff', 'generosity', 'thoughtfulness', 'truly', 'made', 'everyone', 'feel', 'appreciated', 'celebrated', 'bountiful', 'display', 'kindness', 'brought', 'big', 'smile', 'full', 'heart', 'grateful', 'part', 'supportive', 'caring', 'community', 'thankyou', 'gratitude', 'parentpower', 'teacherappreciation', 'communitylove']",False,True,False,False,False,True,False,False,2
Enfield_Montessori,NYC…. So glad to spend the day with you!,2022-11-18,10,37,1,2022.0,11.0,18.0,Friday,46,2022-11-14,2022-11-01,[],NYC…. So glad to spend the day with you!,"['nyc…', 'glad', 'spend', 'day']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,Some very happy Sixth Years with their new shirts today!,2022-11-16,0,32,1,2022.0,11.0,16.0,Wednesday,46,2022-11-14,2022-11-01,[],Some very happy Sixth Years with their new shirts today!,"['happy', 'sixth', 'year', 'new', 'shirt', 'today']",False,False,False,True,False,True,False,False,2
Enfield_Montessori,Collecting items for Enfield Safe Harbor Warming Center all this week. Drop off at our front door.,2022-11-07,0,1,0,2022.0,11.0,7.0,Monday,45,2022-11-07,2022-11-01,[],Collecting items for Enfield Safe Harbor Warming Center all this week. Drop off at our front door.,"['collecting', 'item', 'enfield', 'safe', 'harbor', 'warming', 'center', 'week', 'drop', 'front', 'door']",False,False,False,True,False,False,False,False,1
Enfield_Montessori,Happy Friday Friends!,2022-11-04,0,18,0,2022.0,11.0,4.0,Friday,44,2022-10-31,2022-11-01,[],Happy Friday Friends!,"['happy', 'friday', 'friend']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,The Enfield Sisters recently enjoyed a visit from counsel members from Rome and we thought what they saw was far too beautiful not to share... #Blessed #HappyAllSaintsDay,2022-11-01,5,15,0,2022.0,11.0,1.0,Tuesday,44,2022-10-31,2022-11-01,"['#Blessed', '#HappyAllSaintsDay']",The Enfield Sisters recently enjoyed a visit from counsel members from Rome and we thought what they saw was far too beautiful not to share... Blessed HappyAllSaintsDay,"['enfield', 'sister', 'recently', 'enjoyed', 'visit', 'counsel', 'member', 'rome', 'thought', 'saw', 'far', 'beautiful', 'share', 'blessed', 'happyallsaintsday']",False,False,False,True,False,False,False,False,1
Enfield_Montessori,What a fun Halloween Party!,2022-10-31,0,28,2,2022.0,10.0,31.0,Monday,44,2022-10-31,2022-10-01,[],What a fun Halloween Party!,"['fun', 'halloween', 'party']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,Happy Halloween!,2022-10-31,3,24,2,2022.0,10.0,31.0,Monday,44,2022-10-31,2022-10-01,[],Happy Halloween!,"['happy', 'halloween']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,"Meanwhile out in the woods, somewhere in CT, our middle schoolers are learning about invasive species, clearing a trail, cooking for themselves and enjoying New England at its finest!",2022-10-27,1,50,4,2022.0,10.0,27.0,Thursday,43,2022-10-24,2022-10-01,[],"Meanwhile out in the woods, somewhere in CT, our middle schoolers are learning about invasive species, clearing a trail, cooking for themselves and enjoying New England at its finest!","['meanwhile', 'wood', 'somewhere', 'middle', 'schoolers', 'learning', 'invasive', 'specie', 'clearing', 'trail', 'cooking', 'enjoying', 'new', 'england', 'finest']",False,False,True,False,False,False,False,False,1
Enfield_Montessori,"Ciao, Dia Dhuit, Ola, Witam, Ni hao, Xaipete, Hola, Bonjour! 
Thank you Fifth Year students and Sr. Karol Marie FSE, for celebrating cultural diversity with presentations, food and family. Great night!",2022-10-27,2,16,1,2022.0,10.0,27.0,Thursday,43,2022-10-24,2022-10-01,[],"Ciao, Dia Dhuit, Ola, Witam, Ni hao, Xaipete, Hola, Bonjour! 
Thank you Fifth Year students and Sr. Karol Marie FSE, for celebrating cultural diversity with presentations, food and family. Great night!","['ciao', 'dia', 'dhuit', 'ola', 'witam', 'hao', 'xaipete', 'hola', 'bonjour', 'thank', 'fifth', 'year', 'student', 'karol', 'marie', 'fse', 'celebrating', 'cultural', 'diversity', 'presentation', 'food', 'family', 'great', 'night']",True,True,False,False,False,False,False,False,2
Enfield_Montessori,"Chiaravalle goes camping! And yes, they might have brought the kitchen sink!",2022-10-26,4,34,1,2022.0,10.0,26.0,Wednesday,43,2022-10-24,2022-10-01,[],"Chiaravalle goes camping! And yes, they might have brought the kitchen sink!","['chiaravalle', 'go', 'camping', 'yes', 'might', 'brought', 'kitchen', 'sink']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,"It’s a very pink kind of day 
#breastcancerawareness",2022-10-24,0,29,0,2022.0,10.0,24.0,Monday,43,2022-10-24,2022-10-01,['#breastcancerawareness'],"It’s a very pink kind of day 
breastcancerawareness","['pink', 'kind', 'day', 'breastcancerawareness']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,Friday Photos!,2022-10-21,0,38,0,2022.0,10.0,21.0,Friday,42,2022-10-17,2022-10-01,[],Friday Photos!,"['friday', 'photo']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,"Many thanks to Sister MaryAnn Agnes Mueller for leading our Board members through a retreat this past weekend. Sister, who is the Justice, Peace and Integrity of Creation Coordinator for the Felician Sisters of North America responded to the Board’s request to talk about Inclusion through a Franciscan lens. 
“ Our future rests on our willingness to come together through intergenerational, interdisciplinary, intercultural, interfaith, and inter-everything collaboration. The racism, sexism, ageism, all isms and all the ways we have destroyed the dignity of difference and the richness of diversity, will be the death of us.”",2022-10-17,3,11,1,2022.0,10.0,17.0,Monday,42,2022-10-17,2022-10-01,[],"Many thanks to Sister MaryAnn Agnes Mueller for leading our Board members through a retreat this past weekend. Sister, who is the Justice, Peace and Integrity of Creation Coordinator for the Felician Sisters of North America responded to the Board’s request to talk about Inclusion through a Franciscan lens. 
“ Our future rests on our willingness to come together through intergenerational, interdisciplinary, intercultural, interfaith, and inter-everything collaboration. The racism, sexism, ageism, all isms and all the ways we have destroyed the dignity of difference and the richness of diversity, will be the death of us.”","['many', 'thanks', 'sister', 'maryann', 'agnes', 'mueller', 'leading', 'board', 'member', 'retreat', 'past', 'weekend', 'sister', 'justice', 'peace', 'integrity', 'creation', 'coordinator', 'felician', 'sister', 'north', 'america', 'responded', 'board', 'request', 'talk', 'inclusion', 'franciscan', 'lens', 'future', 'rest', 'willingness', 'come', 'together', 'intergenerational', 'interdisciplinary', 'intercultural', 'interfaith', 'intereverything', 'collaboration', 'racism', 'sexism', 'ageism', 'ism', 'way', 'destroyed', 'dignity', 'difference', 'richness', 'diversity', 'death']",False,True,False,True,False,False,False,False,2
Enfield_Montessori,Playground was a little soggy last Friday so we went to see our pretty chickens.,2022-10-17,0,21,0,2022.0,10.0,17.0,Monday,42,2022-10-17,2022-10-01,[],Playground was a little soggy last Friday so we went to see our pretty chickens.,"['playground', 'little', 'soggy', 'last', 'friday', 'went', 'see', 'pretty', 'chicken']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,"Tulips have been learning about the composition of the Earth. The lessons introduce the children to the different layers and their functions of the Earth such as the Barysphere, Lithosphere, Hydrosphere, and Atmosphere.
Today's art lessons allowed the children to use playdough to show what they know.",2022-10-17,1,27,0,2022.0,10.0,17.0,Monday,42,2022-10-17,2022-10-01,[],"Tulips have been learning about the composition of the Earth. The lessons introduce the children to the different layers and their functions of the Earth such as the Barysphere, Lithosphere, Hydrosphere, and Atmosphere.
Today's art lessons allowed the children to use playdough to show what they know.","['tulip', 'learning', 'composition', 'earth', 'lesson', 'introduce', 'child', 'different', 'layer', 'function', 'earth', 'barysphere', 'lithosphere', 'hydrosphere', 'atmosphere', 'today', 'art', 'lesson', 'allowed', 'child', 'use', 'playdough', 'show', 'know']",False,False,True,True,False,False,False,False,2
Enfield_Montessori,Congratulations to alum Jacob B. honored as Windsor Police Cadet of the Year.,2022-10-09,8,61,0,2022.0,10.0,9.0,Sunday,40,2022-10-03,2022-10-01,[],Congratulations to alum Jacob B. honored as Windsor Police Cadet of the Year.,"['congratulation', 'alum', 'jacob', 'honored', 'windsor', 'police', 'cadet', 'year']",True,False,False,False,False,False,False,False,1
Enfield_Montessori,The joyful work of the child,2022-10-09,0,23,1,2022.0,10.0,9.0,Sunday,40,2022-10-03,2022-10-01,[],The joyful work of the child,"['joyful', 'work', 'child']",False,False,True,False,False,False,False,False,1
Enfield_Montessori,Catechesis Vibes!,2022-10-09,0,15,0,2022.0,10.0,9.0,Sunday,40,2022-10-03,2022-10-01,[],Catechesis Vibes!,"['catechesis', 'vibe']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,We love writing!,2022-10-09,0,13,0,2022.0,10.0,9.0,Sunday,40,2022-10-03,2022-10-01,[],We love writing!,"['love', 'writing']",False,True,False,False,False,False,False,False,1
Enfield_Montessori,Our sixth years….right before a 12 mike bike ride,2022-10-09,0,36,0,2022.0,10.0,9.0,Sunday,40,2022-10-03,2022-10-01,[],Our sixth years….right before a 12 mike bike ride,"['sixth', 'years…right', 'mike', 'bike', 'ride']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,Happy Friday on this beautiful fall afternoon.,2022-09-23,0,22,1,2022.0,9.0,23.0,Friday,38,2022-09-19,2022-09-01,[],Happy Friday on this beautiful fall afternoon.,"['happy', 'friday', 'beautiful', 'fall', 'afternoon']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,"Thank you, thank you gym volunteers. This was the first Primary gym class of the 22-23 school year and was held inside because of the crazy storms going on outside. 
You put your umbrella in, put your umbrella out…",2022-09-22,7,20,0,2022.0,9.0,22.0,Thursday,38,2022-09-19,2022-09-01,[],"Thank you, thank you gym volunteers. This was the first Primary gym class of the 22-23 school year and was held inside because of the crazy storms going on outside. 
You put your umbrella in, put your umbrella out…","['thank', 'thank', 'gym', 'volunteer', 'first', 'primary', 'gym', 'class', 'school', 'year', 'held', 'inside', 'crazy', 'storm', 'going', 'outside', 'put', 'umbrella', 'put', 'umbrella', 'out…']",False,True,False,False,False,False,False,False,1
Enfield_Montessori,What a morning!,2022-09-22,4,11,0,2022.0,9.0,22.0,Thursday,38,2022-09-19,2022-09-01,[],What a morning!,['morning'],False,False,False,False,False,False,False,False,0
Enfield_Montessori,Happy International Day of Peace!,2022-09-21,0,11,0,2022.0,9.0,21.0,Wednesday,38,2022-09-19,2022-09-01,[],Happy International Day of Peace!,"['happy', 'international', 'day', 'peace']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,"Congratulations to two of our EMS & Chiaravalle alumni  who were recognized for their accomplishments at Suffield Academy this past week.  Zoey B. was recognized with the Freshman Math Prize and Abby Q. was recognized with the Freshman Advanced Math, Physics and Spanish Prizes. Quite the accomplishments, nicely done ladies!",2022-09-19,2,45,0,2022.0,9.0,19.0,Monday,38,2022-09-19,2022-09-01,[],"Congratulations to two of our EMS & Chiaravalle alumni  who were recognized for their accomplishments at Suffield Academy this past week.  Zoey B. was recognized with the Freshman Math Prize and Abby Q. was recognized with the Freshman Advanced Math, Physics and Spanish Prizes. Quite the accomplishments, nicely done ladies!","['congratulation', 'two', 'em', 'chiaravalle', 'alumnus', 'recognized', 'accomplishment', 'suffield', 'academy', 'past', 'week', 'zoey', 'recognized', 'freshman', 'math', 'prize', 'abby', 'recognized', 'freshman', 'advanced', 'math', 'physic', 'spanish', 'prize', 'quite', 'accomplishment', 'nicely', 'done', 'lady']",True,False,True,True,False,False,False,False,3
Enfield_Montessori,"Moments in our day…
#Blessed",2022-09-16,0,14,0,2022.0,9.0,16.0,Friday,37,2022-09-12,2022-09-01,['#Blessed'],"Moments in our day…
Blessed","['moment', 'day…', 'blessed']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,Busy Toddlers,2022-09-15,1,16,0,2022.0,9.0,15.0,Thursday,37,2022-09-12,2022-09-01,[],Busy Toddlers,"['busy', 'toddler']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,First Day for the class of 2035. All our Toddllers are finally here except one…. He is busy getting a new sibling . Our little ones are doing great on their big first day!,2022-09-15,0,12,0,2022.0,9.0,15.0,Thursday,37,2022-09-12,2022-09-01,[],First Day for the class of 2035. All our Toddllers are finally here except one…. He is busy getting a new sibling . Our little ones are doing great on their big first day!,"['first', 'day', 'class', 'toddllers', 'finally', 'except', 'one…', 'busy', 'getting', 'new', 'sibling', 'little', 'one', 'great', 'big', 'first', 'day']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,First day with some of our Toddlers!,2022-09-09,0,19,0,2022.0,9.0,9.0,Friday,36,2022-09-05,2022-09-01,[],First day with some of our Toddlers!,"['first', 'day', 'toddler']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,Day 1 with some of our newest little ones and we are doing well.,2022-09-09,3,28,0,2022.0,9.0,9.0,Friday,36,2022-09-05,2022-09-01,[],Day 1 with some of our newest little ones and we are doing well.,"['day', 'newest', 'little', 'one', 'well']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,"Woohoo & Congratulations to one of our eighth year students! Selected from the CT Science Fair last March to participate in the Broadcom Masters, CQ has been selected as one of the top 300. Entries came from all over the U.S. Very impressive! 
CQ now advances to the next round when just 30 finalists are chosen. Good luck!",2022-09-08,0,18,0,2022.0,9.0,8.0,Thursday,36,2022-09-05,2022-09-01,[],"Woohoo & Congratulations to one of our eighth year students! Selected from the CT Science Fair last March to participate in the Broadcom Masters, CQ has been selected as one of the top 300. Entries came from all over the U.S. Very impressive! 
CQ now advances to the next round when just 30 finalists are chosen. Good luck!","['woohoo', 'congratulation', 'one', 'eighth', 'year', 'student', 'selected', 'science', 'fair', 'last', 'march', 'participate', 'broadcom', 'master', 'selected', 'one', 'top', 'entry', 'came', 'impressive', 'advance', 'next', 'round', 'finalist', 'chosen', 'good', 'luck']",True,False,True,True,False,False,False,False,3
Enfield_Montessori,Getting to the fun stuff over at Chiaravalle… it’s never too early to get those STEM neurons moving…,2022-09-01,0,24,1,2022.0,9.0,1.0,Thursday,35,2022-08-29,2022-09-01,[],Getting to the fun stuff over at Chiaravalle… it’s never too early to get those STEM neurons moving…,"['getting', 'fun', 'stuff', 'chiaravalle…', 'never', 'early', 'get', 'stem', 'neuron', 'moving…']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,First Day of School 2022!,2022-09-01,6,67,1,2022.0,9.0,1.0,Thursday,35,2022-08-29,2022-09-01,[],First Day of School 2022!,"['first', 'day', 'school']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,Happy Birthday Dr. Montessori,2022-08-31,0,12,0,2022.0,8.0,31.0,Wednesday,35,2022-08-29,2022-08-01,[],Happy Birthday Dr. Montessori,"['happy', 'birthday', 'montessori']",False,False,True,False,True,True,False,False,3
Enfield_Montessori,When every detail has a purpose…,2022-08-31,1,30,1,2022.0,8.0,31.0,Wednesday,35,2022-08-29,2022-08-01,[],When every detail has a purpose…,"['every', 'detail', 'purpose…']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,The classrooms look beautiful! We can't wait for the children to arrive.,2022-08-30,2,49,0,2022.0,8.0,30.0,Tuesday,35,2022-08-29,2022-08-01,[],The classrooms look beautiful! We can't wait for the children to arrive.,"['classroom', 'look', 'beautiful', 'cant', 'wait', 'child', 'arrive']",False,False,False,False,True,False,False,False,1
Enfield_Montessori,"Congratulations to Kat Pettibone, EMS Class of 2012, on the release of her first book:  The Sun Will Shine Again. 
#EMSAlumni",2022-08-28,11,61,1,2022.0,8.0,28.0,Sunday,34,2022-08-22,2022-08-01,['#EMSAlumni'],"Congratulations to Kat Pettibone, EMS Class of 2012, on the release of her first book:  The Sun Will Shine Again. 
EMSAlumni","['congratulation', 'kat', 'pettibone', 'em', 'class', 'release', 'first', 'book', 'sun', 'shine', 'emsalumni']",True,False,False,False,False,True,False,False,2
Enfield_Montessori,"Things that are prioritized in a Montessori school such as purposefulness, engagement, relationships, time management, growth across areas, responsibility, a strong sense of self and others, and more, all help with the child's experience long after they have moved on to higher education. 
These results suggest that students' attitudes towards school could be improved through practices that are known to raise interest like increasing student autonomy (Patall et al.,2010), and increasing student interest by increasing choice and perhaps by making more explicit connections between course material and students' personal lives (Hidi & Renninger,2006). Additionally, the importance of having a sense of strong community at school cannot be overstated.",2022-07-27,0,13,0,2022.0,7.0,27.0,Wednesday,30,2022-07-25,2022-07-01,[],"Things that are prioritized in a Montessori school such as purposefulness, engagement, relationships, time management, growth across areas, responsibility, a strong sense of self and others, and more, all help with the child's experience long after they have moved on to higher education. 
These results suggest that students' attitudes towards school could be improved through practices that are known to raise interest like increasing student autonomy (Patall et al.,2010), and increasing student interest by increasing choice and perhaps by making more explicit connections between course material and students' personal lives (Hidi & Renninger,2006). Additionally, the importance of having a sense of strong community at school cannot be overstated.","['thing', 'prioritized', 'montessori', 'school', 'purposefulness', 'engagement', 'relationship', 'time', 'management', 'growth', 'across', 'area', 'responsibility', 'strong', 'sense', 'self', 'others', 'help', 'child', 'experience', 'long', 'moved', 'higher', 'education', 'result', 'suggest', 'student', 'attitude', 'towards', 'school', 'could', 'improved', 'practice', 'known', 'raise', 'interest', 'like', 'increasing', 'student', 'autonomy', 'patall', 'increasing', 'student', 'interest', 'increasing', 'choice', 'perhaps', 'making', 'explicit', 'connection', 'course', 'material', 'student', 'personal', 'life', 'hidi', 'renninger', 'additionally', 'importance', 'sense', 'strong', 'community', 'school', 'overstated']",False,True,True,False,True,False,False,True,4
Enfield_Montessori,"So delighted that our mural has been selected as the artwork for the front cover of the latest Felician magazine. What a wonderful honor for our students who washed, sorted, drilled holes, and constructed this beautiful mural. It reminds of us peace and sustainability in its beautiful setting on the wall of the Clarehaven Learning Center. Oh, and it seems to help our chickens produce the most delicious eggs too.",2022-07-16,2,28,6,2022.0,7.0,16.0,Saturday,28,2022-07-11,2022-07-01,[],"So delighted that our mural has been selected as the artwork for the front cover of the latest Felician magazine. What a wonderful honor for our students who washed, sorted, drilled holes, and constructed this beautiful mural. It reminds of us peace and sustainability in its beautiful setting on the wall of the Clarehaven Learning Center. Oh, and it seems to help our chickens produce the most delicious eggs too.","['delighted', 'mural', 'selected', 'artwork', 'front', 'cover', 'latest', 'felician', 'magazine', 'wonderful', 'honor', 'student', 'washed', 'sorted', 'drilled', 'hole', 'constructed', 'beautiful', 'mural', 'reminds', 'peace', 'sustainability', 'beautiful', 'setting', 'wall', 'clarehaven', 'learning', 'center', 'seems', 'help', 'chicken', 'produce', 'delicious', 'egg']",True,True,False,False,False,True,False,False,3
Enfield_Montessori,"Thank you to the amazing mulch crew who showed up bright and early and made light work of 30 yards of mulch! 
Can’t wait to see the children’s faces when they see how refreshed everything looks!",2022-07-16,0,24,0,2022.0,7.0,16.0,Saturday,28,2022-07-11,2022-07-01,[],"Thank you to the amazing mulch crew who showed up bright and early and made light work of 30 yards of mulch! 
Can’t wait to see the children’s faces when they see how refreshed everything looks!","['thank', 'amazing', 'mulch', 'crew', 'showed', 'bright', 'early', 'made', 'light', 'work', 'yard', 'mulch', 'wait', 'see', 'child', 'face', 'see', 'refreshed', 'everything', 'look']",False,True,True,False,False,False,False,False,2
Enfield_Montessori,"Congratulations to all of our alumni celebrating graduations from College and High School. We are proud of all of your achievements and the people you are! 
These 3 wonderful people are off to the Massachusetts College of Pharmacy and Health Sciences with dreams of being an Ophthalmologist, to Quinnipiac University to study OT, and Northeastern University for Biological Sciences and PreMed. 
As we like to say around here … Woohoo!",2022-06-17,1,36,0,2022.0,6.0,17.0,Friday,24,2022-06-13,2022-06-01,[],"Congratulations to all of our alumni celebrating graduations from College and High School. We are proud of all of your achievements and the people you are! 
These 3 wonderful people are off to the Massachusetts College of Pharmacy and Health Sciences with dreams of being an Ophthalmologist, to Quinnipiac University to study OT, and Northeastern University for Biological Sciences and PreMed. 
As we like to say around here … Woohoo!","['congratulation', 'alumnus', 'celebrating', 'graduation', 'college', 'high', 'school', 'proud', 'achievement', 'people', 'wonderful', 'people', 'massachusetts', 'college', 'pharmacy', 'health', 'science', 'dream', 'ophthalmologist', 'quinnipiac', 'university', 'study', 'northeastern', 'university', 'biological', 'science', 'premed', 'like', 'say', 'around', 'woohoo']",True,False,True,False,False,False,False,False,2
Enfield_Montessori,"We are very busy on this last day of school working together, playing hard, and making wonderful childhood memories! 
To our teachers and staff: you are the difference, you are the light. We thank you for all you do for the children each and every day.",2022-06-17,3,36,0,2022.0,6.0,17.0,Friday,24,2022-06-13,2022-06-01,[],"We are very busy on this last day of school working together, playing hard, and making wonderful childhood memories! 
To our teachers and staff: you are the difference, you are the light. We thank you for all you do for the children each and every day.","['busy', 'last', 'day', 'school', 'working', 'together', 'playing', 'hard', 'making', 'wonderful', 'childhood', 'memory', 'teacher', 'staff', 'difference', 'light', 'thank', 'child', 'every', 'day']",False,True,False,False,False,False,False,False,1
Enfield_Montessori,"bye ladybugs, bye bye",2022-06-16,0,19,1,2022.0,6.0,16.0,Thursday,24,2022-06-13,2022-06-01,[],"bye ladybugs, bye bye","['bye', 'ladybug', 'bye', 'bye']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,TB to last Thursday when our ladybugs moved to their new homes in the flowers…,2022-06-16,0,24,1,2022.0,6.0,16.0,Thursday,24,2022-06-13,2022-06-01,[],TB to last Thursday when our ladybugs moved to their new homes in the flowers…,"['last', 'thursday', 'ladybug', 'moved', 'new', 'home', 'flowers…']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,"We present to you the Sixth Grade Class of 2022. Congratulations everyone and good luck at Chiaravalle Academy next year!
Enjoy this beautiful movie: https://youtu.be/i6kM3eXigKI",2022-06-16,4,41,0,2022.0,6.0,16.0,Thursday,24,2022-06-13,2022-06-01,[],"We present to you the Sixth Grade Class of 2022. Congratulations everyone and good luck at Chiaravalle Academy next year!
Enjoy this beautiful movie: https://youtu.be/i6kM3eXigKI","['present', 'sixth', 'grade', 'class', 'congratulation', 'everyone', 'good', 'luck', 'chiaravalle', 'academy', 'next', 'year', 'enjoy', 'beautiful', 'movie', 'httpsyoutubeikmexigki']",True,False,False,True,False,False,False,False,2
Enfield_Montessori,"Huge Tag Sale 1325 Enfield Street (entrance is on South Road).
So many great items! 
Thank you for supporting the school!",2022-06-11,0,6,5,2022.0,6.0,11.0,Saturday,23,2022-06-06,2022-06-01,[],"Huge Tag Sale 1325 Enfield Street (entrance is on South Road).
So many great items! 
Thank you for supporting the school!","['huge', 'tag', 'sale', 'enfield', 'street', 'entrance', 'south', 'road', 'many', 'great', 'item', 'thank', 'supporting', 'school']",False,True,False,False,False,False,False,False,1
Enfield_Montessori,Our oldest and our youngest…,2022-06-09,2,51,0,2022.0,6.0,9.0,Thursday,23,2022-06-06,2022-06-01,[],Our oldest and our youngest…,"['oldest', 'youngest…']",False,False,False,False,False,False,False,False,0
Enfield_Montessori,"Already missing our little ones and amazed by how much they grew in so many ways . 
Last Day of School (3‘s & 4’s) 2022",2022-06-09,0,20,0,2022.0,6.0,9.0,Thursday,23,2022-06-06,2022-06-01,[],"Already missing our little ones and amazed by how much they grew in so many ways . 
Last Day of School (3‘s & 4’s) 2022","['already', 'missing', 'little', 'one', 'amazed', 'much', 'grew', 'many', 'way', 'last', 'day', 'school']",True,False,False,False,False,True,False,False,2
Enfield_Montessori,TBT to Field Day 2022 and so much fun.,2022-06-09,0,7,0,2022.0,6.0,9.0,Thursday,23,2022-06-06,2022-06-01,[],TBT to Field Day 2022 and so much fun.,"['tbt', 'field', 'day', 'much', 'fun']",False,False,False,False,False,True,False,False,1
Enfield_Montessori,Little things make big days. Our ladybugs have hatched!,2022-06-08,0,14,0,2022.0,6.0,8.0,Wednesday,23,2022-06-06,2022-06-01,[],Little things make big days. Our ladybugs have hatched!,"['little', 'thing', 'make', 'big', 'day', 'ladybug', 'hatched']",False,False,False,False,False,True,False,False,1
